"Points:0","Points:1","Points:2"
0,0.49989206,1
0.00390625,0.49989209,1
0,0.49989206,0
0.00390625,0.49989209,0
0.0078125,0.49989215,1
0.0078125,0.49989215,0
0.01171875,0.49989229,1
0.01171875,0.49989229,0
0.015625,0.49989244,1
0.015625,0.49989244,0
0.01953125,0.49989268,1
0.01953125,0.49989268,0
0.0234375,0.49989298,1
0.0234375,0.49989298,0
0.02734375,0.49989331,1
0.02734375,0.49989331,0
0.03125,0.4998937,1
0.03125,0.4998937,0
0.03515625,0.49989411,1
0.03515625,0.49989411,0
0.0390625,0.49989462,1
0.0390625,0.49989462,0
0.04296875,0.49989516,1
0.04296875,0.49989516,0
0.046875,0.49989575,1
0.046875,0.49989575,0
0.05078125,0.49989638,1
0.05078125,0.49989638,0
0.0546875,0.49989709,1
0.0546875,0.49989709,0
0.05859375,0.49989784,1
0.05859375,0.49989784,0
0.0625,0.49989864,1
0.0625,0.49989864,0
0.06640625,0.49989951,1
0.06640625,0.49989951,0
0.0703125,0.49990043,1
0.0703125,0.49990043,0
0.07421875,0.49990141,1
0.07421875,0.49990141,0
0.078125,0.49990243,1
0.078125,0.49990243,0
0.08203125,0.49990353,1
0.08203125,0.49990353,0
0.0859375,0.49990466,1
0.0859375,0.49990466,0
0.08984375,0.49990588,1
0.08984375,0.49990588,0
0.09375,0.49990714,1
0.09375,0.49990714,0
0.09765625,0.49990845,1
0.09765625,0.49990845,0
0.1015625,0.49990982,1
0.1015625,0.49990982,0
0.10546875,0.49991125,1
0.10546875,0.49991125,0
0.109375,0.49991274,1
0.109375,0.49991274,0
0.11328125,0.49991429,1
0.11328125,0.49991429,0
0.1171875,0.4999159,1
0.1171875,0.4999159,0
0.12109375,0.49991757,1
0.12109375,0.49991757,0
0.125,0.4999193,1
0.125,0.4999193,0
0.12890625,0.49992108,1
0.12890625,0.49992108,0
0.1328125,0.49992293,1
0.1328125,0.49992293,0
0.13671875,0.49992481,1
0.13671875,0.49992481,0
0.140625,0.49992678,1
0.140625,0.49992678,0
0.14453125,0.4999288,1
0.14453125,0.4999288,0
0.1484375,0.49993086,1
0.1484375,0.49993086,0
0.15234375,0.49993297,1
0.15234375,0.49993297,0
0.15625,0.49993518,1
0.15625,0.49993518,0
0.16015625,0.49993742,1
0.16015625,0.49993742,0
0.1640625,0.49993968,1
0.1640625,0.49993968,0
0.16796875,0.49994203,1
0.16796875,0.49994203,0
0.171875,0.49994442,1
0.171875,0.49994442,0
0.17578125,0.49994686,1
0.17578125,0.49994686,0
0.1796875,0.49994937,1
0.1796875,0.49994937,0
0.18359375,0.4999519,1
0.18359375,0.4999519,0
0.1875,0.49995446,1
0.1875,0.49995446,0
0.19140625,0.49995708,1
0.19140625,0.49995708,0
0.1953125,0.49995977,1
0.1953125,0.49995977,0
0.19921875,0.49996245,1
0.19921875,0.49996245,0
0.203125,0.49996519,1
0.203125,0.49996519,0
0.20703125,0.49996796,1
0.20703125,0.49996796,0
0.2109375,0.49997079,1
0.2109375,0.49997079,0
0.21484375,0.49997362,1
0.21484375,0.49997362,0
0.21875,0.49997649,1
0.21875,0.49997649,0
0.22265625,0.49997935,1
0.22265625,0.49997935,0
0.2265625,0.49998227,1
0.2265625,0.49998227,0
0.23046875,0.49998519,1
0.23046875,0.49998519,0
0.234375,0.49998814,1
0.234375,0.49998814,0
0.23828125,0.49999109,1
0.23828125,0.49999109,0
0.2421875,0.49999404,1
0.2421875,0.49999404,0
0.24609375,0.49999702,1
0.24609375,0.49999702,0
0.25,0.5,1
0.25,0.5,0
0.2500006,0.5,0
0.2500006,0.5,1
0.75,0.5,0
0.7499994,0.5,1
0.75,0.5,1
0.7499994,0.5,0
0.75390625,0.49999702,1
0.75390625,0.49999702,0
0.7578125,0.49999404,1
0.7578125,0.49999404,0
0.76171875,0.49999109,1
0.76171875,0.49999109,0
0.765625,0.49998814,1
0.765625,0.49998814,0
0.76953125,0.49998519,1
0.76953125,0.49998519,0
0.7734375,0.49998227,1
0.7734375,0.49998227,0
0.77734375,0.49997935,1
0.77734375,0.49997935,0
0.78125,0.49997649,1
0.78125,0.49997649,0
0.78515625,0.49997362,1
0.78515625,0.49997362,0
0.7890625,0.49997079,1
0.7890625,0.49997079,0
0.79296875,0.49996796,1
0.79296875,0.49996796,0
0.796875,0.49996519,1
0.796875,0.49996519,0
0.80078125,0.49996245,1
0.80078125,0.49996245,0
0.8046875,0.49995977,1
0.8046875,0.49995977,0
0.80859375,0.49995708,1
0.80859375,0.49995708,0
0.8125,0.49995446,1
0.8125,0.49995446,0
0.81640625,0.4999519,1
0.81640625,0.4999519,0
