"Points:0","Points:1","Points:2"
0.45333335,0.88601416,0
0.45333335,0.88601416,1
0.45007041,0.88666666,1
0.45007041,0.88666666,0
0.46000001,0.88485408,1
0.46000001,0.88485408,0
0.46666667,0.8838433,1
0.46666667,0.8838433,0
0.47333333,0.88299382,1
0.47333333,0.88299382,0
0.47999999,0.88231248,1
0.47999999,0.88231248,0
0.48666668,0.88180929,1
0.48666668,0.88180929,0
0.49333334,0.88149822,1
0.49333334,0.88149822,0
0.5,0.88139266,1
0.5,0.88139266,0
0.50666666,0.88149822,1
0.50666666,0.88149822,0
0.51333332,0.88180929,1
0.51333332,0.88180929,0
0.51999998,0.88231248,1
0.51999998,0.88231248,0
0.52666664,0.88299382,1
0.52666664,0.88299382,0
0.53333336,0.8838433,1
0.53333336,0.8838433,0
0.54000002,0.88485408,1
0.54000002,0.88485408,0
0.54666668,0.88601416,1
0.54666668,0.88601416,0
0.54992962,0.88666666,0
0.54992962,0.88666666,1
0.42666668,0.89216441,0
0.42666668,0.89216441,1
0.42262009,0.89333332,1
0.42262009,0.89333332,0
0.43333334,0.89041358,1
0.43333334,0.89041358,0
0.44,0.88880247,1
0.44,0.88880247,0
0.44666666,0.88734841,1
0.44666666,0.88734841,0
0.55333334,0.88734841,1
0.55333334,0.88734841,0
0.56,0.88880247,1
0.56,0.88880247,0
0.56666666,0.89041358,1
0.56666666,0.89041358,0
0.57333332,0.89216441,1
0.57333332,0.89216441,0
0.57737988,0.89333332,0
0.57737988,0.89333332,1
0.40666667,0.89831603,0
0.40666667,0.89831603,1
0.40191767,0.89999998,1
0.40191767,0.89999998,0
0.41333333,0.8961277,1
0.41333333,0.8961277,0
0.41999999,0.894104,1
0.41999999,0.894104,0
0.57999998,0.894104,1
0.57999998,0.894104,0
0.58666664,0.8961277,1
0.58666664,0.8961277,0
0.5933333,0.89831603,1
0.5933333,0.89831603,0
0.59808236,0.89999998,0
0.59808236,0.89999998,1
0.38666666,0.90577042,0
0.38666666,0.90577042,1
0.38463777,0.9066667,1
0.38463777,0.9066667,0
0.39333335,0.90316427,1
0.39333335,0.90316427,0
0.40000001,0.90070844,1
0.40000001,0.90070844,0
0.60000002,0.90070844,1
0.60000002,0.90070844,0
0.60666668,0.90316427,1
0.60666668,0.90316427,0
0.61333334,0.90577042,1
0.61333334,0.90577042,0
0.61536223,0.9066667,0
0.61536223,0.9066667,1
0.37333333,0.91153258,0
0.37333333,0.91153258,1
0.36956641,0.91333336,1
0.36956641,0.91333336,0
0.38,0.90863514,1
0.38,0.90863514,0
0.62,0.90863514,1
0.62,0.90863514,0
0.62666667,0.91153258,1
0.62666667,0.91153258,0
0.63043362,0.91333336,0
0.63043362,0.91333336,1
0.36000001,0.91792774,0
0.36000001,0.91792774,1
0.35608134,0.92000002,1
0.35608134,0.92000002,0
0.36666667,0.91474515,1
0.36666667,0.91474515,0
0.63333333,0.91474515,1
0.63333333,0.91474515,0
0.63999999,0.91792774,1
0.63999999,0.91792774,0
0.64391863,0.92000002,0
0.64391863,0.92000002,1
0.34666666,0.92496997,0
0.34666666,0.92496997,1
0.34382933,0.92666668,1
0.34382933,0.92666668,0
0.35333332,0.92149204,1
0.35333332,0.92149204,0
0.64666665,0.92149204,1
0.64666665,0.92149204,0
0.65333331,0.92496997,1
0.65333331,0.92496997,0
0.65617067,0.92666668,0
0.65617067,0.92666668,1
0.33333334,0.93277365,0
0.33333334,0.93277365,1
0.33252811,0.93333334,1
0.33252811,0.93333334,0
0.34,0.92891324,1
0.34,0.92891324,0
0.66000003,0.92891324,1
0.66000003,0.92891324,0
0.66666669,0.93277365,1
0.66666669,0.93277365,0
0.66747189,0.93333334,0
0.66747189,0.93333334,1
0.32666665,0.9369899,0
0.32666665,0.9369899,1
0.32214886,0.94,1
0.32214886,0.94,0
0.67333335,0.9369899,1
0.67333335,0.9369899,0
0.67785114,0.94,0
0.67785114,0.94,1
0.31333333,0.94589663,0
0.31333333,0.94589663,1
0.31234461,0.94666666,1
0.31234461,0.94666666,0
0.31999999,0.94152457,1
0.31999999,0.94152457,0
0.68000001,0.94152457,1
