"Points:0","Points:1","Points:2"
0.47999999,1.8994441,0
0.47999999,1.8994441,1
0.47406036,1.9,1
0.47406036,1.9,0
0.48666668,1.8990014,1
0.48666668,1.8990014,0
0.49333334,1.8987377,1
0.49333334,1.8987377,0
0.5,1.8986501,1
0.5,1.8986501,0
0.50666666,1.8987377,1
0.50666666,1.8987377,0
0.51333332,1.8990014,1
0.51333332,1.8990014,0
0.51999998,1.8994441,1
0.51999998,1.8994441,0
0.52593958,1.9,0
0.52593958,1.9,1
0.44,1.9057416,0
0.44,1.9057416,1
0.43634239,1.9066666,1
0.43634239,1.9066666,0
0.44666666,1.9042718,1
0.44666666,1.9042718,0
0.45333335,1.9029783,1
0.45333335,1.9029783,0
0.46000001,1.901841,1
0.46000001,1.901841,0
0.46666667,1.9008689,1
0.46666667,1.9008689,0
0.47333333,1.9000695,1
0.47333333,1.9000695,0
0.52666664,1.9000695,1
0.52666664,1.9000695,0
0.53333336,1.9008689,1
0.53333336,1.9008689,0
0.54000002,1.901841,1
0.54000002,1.901841,0
0.54666668,1.9029783,1
0.54666668,1.9029783,0
0.55333334,1.9042718,1
0.55333334,1.9042718,0
0.56,1.9057416,1
0.56,1.9057416,0
0.56365764,1.9066666,0
0.56365764,1.9066666,1
0.41333333,1.9132967,0
0.41333333,1.9132967,1
0.41323525,1.9133333,1
0.41323525,1.9133333,0
0.41999999,1.9111598,1
0.41999999,1.9111598,0
0.42666668,1.9092201,1
0.42666668,1.9092201,0
0.43333334,1.9074346,1
0.43333334,1.9074346,0
0.56666666,1.9074346,1
0.56666666,1.9074346,0
0.57333332,1.9092201,1
0.57333332,1.9092201,0
0.57999998,1.9111598,1
0.57999998,1.9111598,0
0.58666664,1.9132967,1
0.58666664,1.9132967,0
0.58676475,1.9133333,0
0.58676475,1.9133333,1
0.40000001,1.9179705,0
0.40000001,1.9179705,1
0.3947899,1.92,1
0.3947899,1.92,0
0.40666667,1.9155853,1
0.40666667,1.9155853,0
0.5933333,1.9155853,1
0.5933333,1.9155853,0
0.60000002,1.9179705,1
0.60000002,1.9179705,0
0.60521013,1.92,0
0.60521013,1.92,1
0.38,1.9260541,0
0.38,1.9260541,1
0.3787314,1.9266666,1
0.3787314,1.9266666,0
0.38666666,1.9232526,1
0.38666666,1.9232526,0
0.39333335,1.9206027,1
0.39333335,1.9206027,0
0.60666668,1.9206027,1
0.60666668,1.9206027,0
0.61333334,1.9232526,1
0.61333334,1.9232526,0
0.62,1.9260541,1
0.62,1.9260541,0
0.62126863,1.9266666,0
0.62126863,1.9266666,1
0.36666667,1.9321004,0
0.36666667,1.9321004,1
0.36423984,1.9333333,1
0.36423984,1.9333333,0
0.37333333,1.929089,1
0.37333333,1.929089,0
0.62666667,1.929089,1
0.62666667,1.929089,0
0.63333333,1.9321004,1
0.63333333,1.9321004,0
0.63576013,1.9333333,0
0.63576013,1.9333333,1
0.35333332,1.9386333,0
0.35333332,1.9386333,1
0.35081238,1.9400001,1
0.35081238,1.9400001,0
0.36000001,1.9354153,1
0.36000001,1.9354153,0
0.63999999,1.9354153,1
0.63999999,1.9354153,0
0.64666665,1.9386333,1
0.64666665,1.9386333,0
0.64918756,1.9400001,0
0.64918756,1.9400001,1
0.34,1.9455957,0
0.34,1.9455957,1
0.33817282,1.9466667,1
0.33817282,1.9466667,0
0.34666666,1.9421754,1
0.34666666,1.9421754,0
0.65333331,1.9421754,1
0.65333331,1.9421754,0
0.66000003,1.9455957,1
0.66000003,1.9455957,0
0.66182721,1.9466667,0
0.66182721,1.9466667,1
0.32666665,1.952981,0
0.32666665,1.952981,1
0.3261219,1.9533334,1
0.3261219,1.9533334,0
0.33333334,1.9493227,1
0.33333334,1.9493227,0
0.66666669,1.9493227,1
0.66666669,1.9493227,0
0.67333335,1.952981,1
0.67333335,1.952981,0
0.67387813,1.9533334,0
0.67387813,1.9533334,1
0.31999999,1.956825,0
0.31999999,1.956825,1
0.31454009,1.96,1
0.31454009,1.96,0
0.68000001,1.956825,1
0.68000001,1.956825,0
0.68545991,1.96,0
0.68545991,1.96,1
0.30666667,1.9645847,0
0.30666667,1.9645847,1
0.30330932,1.9666667,1
0.30330932,1.9666667,0
0.31333333,1.9607769,1
0.31333333,1.9607769,0
0.68666667,1.9607769,1
0.68666667,1.9607769,0
0.69333333,1.9645847,1
0.69333333,1.9645847,0
0.69669068,1.9666667,0
0.69669068,1.9666667,1
0.29333332,1.972653,0
0.29333332,1.972653,1
0.2923438,1.9733334,1
0.2923438,1.9733334,0
0.30000001,1.9687227,1
0.30000001,1.9687227,0
0.69999999,1.9687227,1
0.69999999,1.9687227,0
0.70666665,1.972653,1
0.70666665,1.972653,0
0.70765615,1.9733334,0
0.70765615,1.9733334,1
0.28666666,1.976831,0
0.28666666,1.976831,1
0.28159103,1.98,1
0.28159103,1.98,0
0.71333331,1.976831,1
0.71333331,1.976831,0
0.718409,1.98,0
0.718409,1.98,1
0.27333334,1.9850866,0
0.27333334,1.9850866,1
0.27098089,1.9866667,1
0.27098089,1.9866667,0
0.28,1.9810823,1
0.28,1.9810823,0
0.72000003,1.9810823,1
0.72000003,1.9810823,0
0.72666669,1.9850866,1
0.72666669,1.9850866,0
0.72901917,1.9866667,0
0.72901917,1.9866667,1
0.26666668,1.989427,0
0.26666668,1.989427,1
0.26046777,1.9933333,1
0.26046777,1.9933333,0
0.73333335,1.989427,1
0.73333335,1.989427,0
0.73953223,1.9933333,0
0.73953223,1.9933333,1
0.25333333,1.9977994,0
0.25333333,1.9977994,1
0.24998091,2,1
0.24998091,2,0
0.25999999,1.9936695,1
0.25999999,1.9936695,0
0.74000001,1.9936695,1
0.74000001,1.9936695,0
0.74666667,1.9977994,1
0.74666667,1.9977994,0
0.75001907,2,0
0.75001907,2,1
0.23999999,2.0063131,0
0.23999999,2.0063131,1
0.23950711,2.0066667,1
0.23950711,2.0066667,0
0.24666667,2.0021784,1
0.24666667,2.0021784,0
0.75333333,2.0021784,1
0.75333333,2.0021784,0
0.75999999,2.0063131,1
0.75999999,2.0063131,0
0.76049286,2.0066667,0
0.76049286,2.0066667,1
0.23333333,2.0105524,0
0.23333333,2.0105524,1
0.22898783,2.0133333,1
0.22898783,2.0133333,0
0.76666665,2.0105524,1
0.76666665,2.0105524,0
0.77101219,2.0133333,0
0.77101219,2.0133333,1
0.22,2.0188999,0
0.22,2.0188999,1
0.21837905,2.02,1
0.21837905,2.02,0
0.22666667,2.0148962,1
0.22666667,2.0148962,0
0.77333331,2.0148962,1
0.77333331,2.0148962,0
0.77999997,2.0188999,1
0.77999997,2.0188999,0
0.78162092,2.02,0
0.78162092,2.02,1
0.21333334,2.0231497,0
0.21333334,2.0231497,1
0.20763485,2.0266666,1
0.20763485,2.0266666,0
0.78666669,2.0231497,1
0.78666669,2.0231497,0
0.79236519,2.0266666,0
0.79236519,2.0266666,1
0.2,2.0312595,0
0.2,2.0312595,1
0.19666192,2.0333333,1
0.19666192,2.0333333,0
0.20666666,2.0273337,1
0.20666666,2.0273337,0
0.79333335,2.0273337,1
0.79333335,2.0273337,0
0.80000001,2.0312595,1
0.80000001,2.0312595,0
0.80333811,2.0333333,0
0.80333811,2.0333333,1
0.18666667,2.0392094,0
0.18666667,2.0392094,1
0.18543595,2.04,1
0.18543595,2.04,0
0.19333333,2.0354016,1
0.19333333,2.0354016,0
0.80666667,2.0354016,1
0.80666667,2.0354016,0
0.81333333,2.0392094,1
0.81333333,2.0392094,0
0.81456405,2.04,0
0.81456405,2.04,1
0.18000001,2.0431614,0
0.18000001,2.0431614,1
0.17386274,2.0466666,1
0.17386274,2.0466666,0
0.81999999,2.0431614,1
0.81999999,2.0431614,0
0.82613724,2.0466666,0
0.82613724,2.0466666,1
0.16666667,2.0506659,0
0.16666667,2.0506659,1
0.1618126,2.0533333,1
0.1618126,2.0533333,0
0.17333333,2.0470095,1
0.17333333,2.0470095,0
0.82666665,2.0470095,1
0.82666665,2.0470095,0
0.83333331,2.0506659,1
0.83333331,2.0506659,0
0.83818734,2.0533333,0
0.83818734,2.0533333,1
0.15333334,2.0578179,0
0.15333334,2.0578179,1
0.14917618,2.0599999,1
0.14917618,2.0599999,0
0.16,2.0543981,1
0.16,2.0543981,0
0.83999997,2.0543981,1
0.83999997,2.0543981,0
0.84666669,2.0578179,1
0.84666669,2.0578179,0
0.85082382,2.0599999,0
0.85082382,2.0599999,1
0.14,2.0645823,0
0.14,2.0645823,1
0.13575369,2.0666666,1
0.13575369,2.0666666,0
0.14666666,2.0613623,1
0.14666666,2.0613623,0
0.85333335,2.0613623,1
0.85333335,2.0613623,0
0.86000001,2.0645823,1
0.86000001,2.0645823,0
0.86424631,2.0666666,0
0.86424631,2.0666666,1
0.12666667,2.0709133,0
0.12666667,2.0709133,1
0.12126824,2.0733333,1
0.12126824,2.0733333,0
0.13333334,2.0678964,1
0.13333334,2.0678964,0
0.86666667,2.0678964,1
0.86666667,2.0678964,0
0.87333333,2.0709133,1
0.87333333,2.0709133,0
0.87873179,2.0733333,0
0.87873179,2.0733333,1
0.10666667,2.0794029,0
0.10666667,2.0794029,1
0.10522165,2.0799999,1
0.10522165,2.0799999,0
0.11333334,2.0767536,1
0.11333334,2.0767536,0
0.12,2.0739448,1
0.12,2.0739448,0
0.88,2.0739448,1
0.88,2.0739448,0
0.88666666,2.0767536,1
0.88666666,2.0767536,0
0.89333332,2.0794029,1
0.89333332,2.0794029,0
0.89477831,2.0799999,0
0.89477831,2.0799999,1
0.093333334,2.0844297,0
0.093333334,2.0844297,1
0.086786807,2.0866666,1
0.086786807,2.0866666,0
0.1,2.0820317,1
0.1,2.0820317,0
0.89999998,2.0820317,1
0.89999998,2.0820317,0
0.9066667,2.0844297,1
0.9066667,2.0844297,0
0.91321319,2.0866666,0
0.91321319,2.0866666,1
0.06666667,2.0925872,0
0.06666667,2.0925872,1
0.063727744,2.0933332,1
0.063727744,2.0933332,0
0.07333333,2.0907974,1
0.07333333,2.0907974,0
0.079999998,2.0888433,1
0.079999998,2.0888433,0
0.086666666,2.0867112,1
0.086666666,2.0867112,0
0.91333336,2.0867112,1
0.91333336,2.0867112,0
0.92000002,2.0888433,1
0.92000002,2.0888433,0
0.92666668,2.0907974,1
0.92666668,2.0907974,0
0.93333334,2.0925872,1
0.93333334,2.0925872,0
0.93627226,2.0933332,0
0.93627226,2.0933332,1
0.026666667,2.0999525,0
0.026666667,2.0999525,1
0.026172772,2.0999999,1
0.026172772,2.0999999,0
0.033333335,2.0991507,1
0.033333335,2.0991507,0
0.039999999,2.0981748,1
0.039999999,2.0981748,0
0.046666667,2.0970321,1
0.046666667,2.0970321,0
0.053333335,2.0957341,1
0.053333335,2.0957341,0
0.059999999,2.0942695,1
0.059999999,2.0942695,0
0.94,2.0942695,1
0.94,2.0942695,0
0.94666666,2.0957341,1
0.94666666,2.0957341,0
0.95333332,2.0970321,1
0.95333332,2.0970321,0
0.95999998,2.0981748,1
0.95999998,2.0981748,0
0.96666664,2.0991507,1
0.96666664,2.0991507,0
0.97333336,2.0999525,1
0.97333336,2.0999525,0
0.97382724,2.0999999,0
0.97382724,2.0999999,1
0,2.101368,1
0,2.101368,0
0.0066666668,2.1012816,1
0.0066666668,2.1012816,0
0.013333334,2.1010201,1
0.013333334,2.1010201,0
0.02,2.1005781,1
0.02,2.1005781,0
0.98000002,2.1005781,1
0.98000002,2.1005781,0
0.98666668,2.1010201,1
0.98666668,2.1010201,0
0.99333334,2.1012816,1
0.99333334,2.1012816,0
1,2.101368,1
1,2.101368,0
