"Points:0","Points:1","Points:2"
0.46666667,1.4930723,0
0.46666667,1.4930723,1
0.46500325,1.4933333,1
0.46500325,1.4933333,0
0.47333333,1.4922128,1
0.47333333,1.4922128,0
0.47999999,1.4915181,1
0.47999999,1.4915181,0
0.48666668,1.4910034,1
0.48666668,1.4910034,0
0.49333334,1.4906833,1
0.49333334,1.4906833,0
0.5,1.4905742,1
0.5,1.4905742,0
0.50666666,1.4906833,1
0.50666666,1.4906833,0
0.51333332,1.4910034,1
0.51333332,1.4910034,0
0.51999998,1.4915181,1
0.51999998,1.4915181,0
0.52666664,1.4922128,1
0.52666664,1.4922128,0
0.53333336,1.4930723,1
0.53333336,1.4930723,0
0.53499675,1.4933333,0
0.53499675,1.4933333,1
0.43333334,1.4997742,0
0.43333334,1.4997742,1
0.43254519,1.5,1
0.43254519,1.5,0
0.44,1.4981257,1
0.44,1.4981257,0
0.44666666,1.496626,1
0.44666666,1.496626,0
0.45333335,1.4952862,1
0.45333335,1.4952862,0
0.46000001,1.4941058,1
0.46000001,1.4941058,0
0.54000002,1.4941058,1
0.54000002,1.4941058,0
0.54666668,1.4952862,1
0.54666668,1.4952862,0
0.55333334,1.496626,1
0.55333334,1.496626,0
0.56,1.4981257,1
0.56,1.4981257,0
0.56666666,1.4997742,1
0.56666666,1.4997742,0
0.56745481,1.5,0
0.56745481,1.5,1
0.41333333,1.5056927,0
0.41333333,1.5056927,1
0.41060668,1.5066667,1
0.41060668,1.5066667,0
0.41999999,1.5035725,1
0.41999999,1.5035725,0
0.42666668,1.5016013,1
0.42666668,1.5016013,0
0.57333332,1.5016013,1
0.57333332,1.5016013,0
0.57999998,1.5035725,1
0.57999998,1.5035725,0
0.58666664,1.5056927,1
0.58666664,1.5056927,0
0.58939332,1.5066667,0
0.58939332,1.5066667,1
0.39333335,1.5131708,0
0.39333335,1.5131708,1
0.3929885,1.5133333,1
0.3929885,1.5133333,0
0.40000001,1.510515,1
0.40000001,1.510515,0
0.40666667,1.5080553,1
0.40666667,1.5080553,0
0.5933333,1.5080553,1
0.5933333,1.5080553,0
0.60000002,1.510515,1
0.60000002,1.510515,0
0.60666668,1.5131708,1
0.60666668,1.5131708,0
0.6070115,1.5133333,0
0.6070115,1.5133333,1
0.38,1.5190195,0
0.38,1.5190195,1
0.37810525,1.52,1
0.37810525,1.52,0
0.38666666,1.5160353,1
0.38666666,1.5160353,0
0.61333334,1.5160353,1
0.61333334,1.5160353,0
0.62,1.5190195,1
0.62,1.5190195,0
0.62189478,1.52,0
0.62189478,1.52,1
0.36666667,1.5256956,0
0.36666667,1.5256956,1
0.36503607,1.5266666,1
0.36503607,1.5266666,0
0.37333333,1.5223463,1
0.37333333,1.5223463,0
0.62666667,1.5223463,1
0.62666667,1.5223463,0
0.63333333,1.5256956,1
0.63333333,1.5256956,0
0.63496393,1.5266666,0
0.63496393,1.5266666,1
0.35333332,1.533329,0
0.35333332,1.533329,1
0.35332724,1.5333333,1
0.35332724,1.5333333,0
0.36000001,1.5294638,1
0.36000001,1.5294638,0
0.63999999,1.5294638,1
0.63999999,1.5294638,0
0.64666665,1.533329,1
0.64666665,1.533329,0
0.64667273,1.5333333,0
0.64667273,1.5333333,1
0.34666666,1.5373971,0
0.34666666,1.5373971,1
0.34281906,1.54,1
0.34281906,1.54,0
0.65333331,1.5373971,1
0.65333331,1.5373971,0
0.65718091,1.54,0
0.65718091,1.54,1
0.33333334,1.5464791,0
0.33333334,1.5464791,1
0.33309883,1.5466666,1
0.33309883,1.5466666,0
0.34,1.5419677,1
0.34,1.5419677,0
0.66000003,1.5419677,1
0.66000003,1.5419677,0
0.66666669,1.5464791,1
0.66666669,1.5464791,0
0.66690123,1.5466666,0
0.66690123,1.5466666,1
0.32666665,1.5513054,0
0.32666665,1.5513054,1
0.32419136,1.5533333,1
0.32419136,1.5533333,0
0.67333335,1.5513054,1
0.67333335,1.5513054,0
0.67580861,1.5533333,0
0.67580861,1.5533333,1
0.31999999,1.5567008,0
0.31999999,1.5567008,1
0.31611136,1.5599999,1
0.31611136,1.5599999,0
0.68000001,1.5567008,1
0.68000001,1.5567008,0
0.68388861,1.5599999,0
0.68388861,1.5599999,1
0.31333333,1.5624336,0
0.31333333,1.5624336,1
0.30857459,1.5666667,1
0.30857459,1.5666667,0
0.68666667,1.5624336,1
0.68666667,1.5624336,0
0.69142544,1.5666667,0
0.69142544,1.5666667,1
0.30666667,1.568447,0
0.30666667,1.568447,1
0.30150083,1.5733334,1
0.30150083,1.5733334,0
0.69333333,1.568447,1
0.69333333,1.568447,0
0.6984992,1.5733334,0
0.6984992,1.5733334,1
0.30000001,1.5748106,0
0.30000001,1.5748106,1
0.29488441,1.58,1
0.29488441,1.58,0
0.69999999,1.5748106,1
0.69999999,1.5748106,0
0.70511556,1.58,0
0.70511556,1.58,1
0.29333332,1.5816076,0
0.29333332,1.5816076,1
0.2886748,1.5866667,1
0.2886748,1.5866667,0
0.70666665,1.5816076,1
0.70666665,1.5816076,0
0.71132517,1.5866667,0
0.71132517,1.5866667,1
0.28666666,1.5888712,0
0.28666666,1.5888712,1
0.28278869,1.5933334,1
0.28278869,1.5933334,0
0.71333331,1.5888712,1
0.71333331,1.5888712,0
0.71721131,1.5933334,0
0.71721131,1.5933334,1
0.28,1.5966378,0
0.28,1.5966378,1
0.27720836,1.6,1
0.27720836,1.6,0
0.72000003,1.5966378,1
0.72000003,1.5966378,0
0.72279167,1.6,0
0.72279167,1.6,1
0.27333334,1.6051549,0
0.27333334,1.6051549,1
0.27212641,1.6066667,1
0.27212641,1.6066667,0
0.72666669,1.6051549,1
0.72666669,1.6051549,0
0.72787362,1.6066667,0
0.72787362,1.6066667,1
0.2676481,1.6133333,1
0.2676481,1.6133333,0
0.7323519,1.6133333,1
0.7323519,1.6133333,0
0.26666668,1.614666,0
0.26666668,1.614666,1
0.2631233,1.62,1
0.2631233,1.62,0
0.73333335,1.614666,1
0.73333335,1.614666,0
0.73687673,1.62,0
0.73687673,1.62,1
0.25999999,1.625051,0
0.25999999,1.625051,1
0.25892615,1.6266667,1
0.25892615,1.6266667,0
0.74000001,1.625051,1
0.74000001,1.625051,0
0.74107385,1.6266667,0
0.74107385,1.6266667,1
0.25524846,1.6333333,1
0.25524846,1.6333333,0
0.74475157,1.6333333,1
0.74475157,1.6333333,0
0.25333333,1.6368161,0
0.25333333,1.6368161,1
