"Points:0","Points:1","Points:2"
0.45333335,1.0333205,0
0.45333335,1.0333205,1
0.4532735,1.0333333,1
0.4532735,1.0333333,0
0.46000001,1.0321189,1
0.46000001,1.0321189,0
0.46666667,1.0310724,1
0.46666667,1.0310724,0
0.47333333,1.0301894,1
0.47333333,1.0301894,0
0.47999999,1.0294782,1
0.47999999,1.0294782,0
0.48666668,1.0289506,1
0.48666668,1.0289506,0
0.49333334,1.0286226,1
0.49333334,1.0286226,0
0.5,1.0285109,1
0.5,1.0285109,0
0.50666666,1.0286226,1
0.50666666,1.0286226,0
0.51333332,1.0289506,1
0.51333332,1.0289506,0
0.51999998,1.0294782,1
0.51999998,1.0294782,0
0.52666664,1.0301894,1
0.52666664,1.0301894,0
0.53333336,1.0310724,1
0.53333336,1.0310724,0
0.54000002,1.0321189,1
0.54000002,1.0321189,0
0.54666668,1.0333205,1
0.54666668,1.0333205,0
0.54672652,1.0333333,0
0.54672652,1.0333333,1
0.42666668,1.0395701,0
0.42666668,1.0395701,1
0.42523733,1.04,1
0.42523733,1.04,0
0.43333334,1.0378032,1
0.43333334,1.0378032,0
0.44,1.0361636,1
0.44,1.0361636,0
0.44666666,1.0346705,1
0.44666666,1.0346705,0
0.55333334,1.0346705,1
0.55333334,1.0346705,0
0.56,1.0361636,1
0.56,1.0361636,0
0.56666666,1.0378032,1
0.56666666,1.0378032,0
0.57333332,1.0395701,1
0.57333332,1.0395701,0
0.57476264,1.04,0
0.57476264,1.04,1
0.40666667,1.0457385,0
0.40666667,1.0457385,1
0.40410721,1.0466666,1
0.40410721,1.0466666,0
0.41333333,1.0435631,1
0.41333333,1.0435631,0
0.41999999,1.0415138,1
0.41999999,1.0415138,0
0.57999998,1.0415138,1
0.57999998,1.0415138,0
0.58666664,1.0435631,1
0.58666664,1.0435631,0
0.5933333,1.0457385,1
0.5933333,1.0457385,0
0.59589279,1.0466666,0
0.59589279,1.0466666,1
0.38666666,1.053202,0
0.38666666,1.053202,1
0.38637969,1.0533333,1
0.38637969,1.0533333,0
0.39333335,1.0505848,1
0.39333335,1.0505848,0
0.40000001,1.0481286,1
0.40000001,1.0481286,0
0.60000002,1.0481286,1
0.60000002,1.0481286,0
0.60666668,1.0505848,1
0.60666668,1.0505848,0
0.61333334,1.053202,1
0.61333334,1.053202,0
0.61362028,1.0533333,0
0.61362028,1.0533333,1
0.37333333,1.0588442,0
0.37333333,1.0588442,1
0.37093607,1.0599999,1
0.37093607,1.0599999,0
0.38,1.0559804,1
0.38,1.0559804,0
0.62,1.0559804,1
0.62,1.0559804,0
0.62666667,1.0588442,1
0.62666667,1.0588442,0
0.6290639,1.0599999,0
0.6290639,1.0599999,1
0.36000001,1.0651227,0
0.36000001,1.0651227,1
0.35706964,1.0666667,1
0.35706964,1.0666667,0
0.36666667,1.0619953,1
0.36666667,1.0619953,0
0.63333333,1.0619953,1
0.63333333,1.0619953,0
0.63999999,1.0651227,1
0.63999999,1.0651227,0
0.64293033,1.0666667,0
0.64293033,1.0666667,1
0.34666666,1.0720166,0
0.34666666,1.0720166,1
0.34443948,1.0733334,1
0.34443948,1.0733334,0
0.35333332,1.068609,1
0.35333332,1.068609,0
0.64666665,1.068609,1
0.64666665,1.068609,0
0.65333331,1.0720166,1
0.65333331,1.0720166,0
0.65556049,1.0733334,0
0.65556049,1.0733334,1
0.33333334,1.0796252,0
0.33333334,1.0796252,1
0.33278206,1.08,1
0.33278206,1.08,0
0.34,1.0758417,1
0.34,1.0758417,0
0.66000003,1.0758417,1
0.66000003,1.0758417,0
0.66666669,1.0796252,1
0.66666669,1.0796252,0
0.66721797,1.08,0
0.66721797,1.08,1
0.32666665,1.0836922,0
0.32666665,1.0836922,1
0.32203934,1.0866667,1
0.32203934,1.0866667,0
0.67333335,1.0836922,1
0.67333335,1.0836922,0
0.67796063,1.0866667,0
