"Points:0","Points:1","Points:2"
0.2578125,0.49999395,0
0.25,0.5,1
0.2578125,0.49999395,1
0.25,0.5,0
0.265625,0.4999879,1
0.265625,0.4999879,0
0.2734375,0.49998191,1
0.2734375,0.49998191,0
0.28125,0.49997595,1
0.28125,0.49997595,0
0.2890625,0.49997008,1
0.2890625,0.49997008,0
0.296875,0.49996424,1
0.296875,0.49996424,0
0.3046875,0.49995852,1
0.3046875,0.49995852,0
0.3125,0.49995288,1
0.3125,0.49995288,0
0.3203125,0.49994737,1
0.3203125,0.49994737,0
0.328125,0.499942,1
0.328125,0.499942,0
0.3359375,0.49993676,1
0.3359375,0.49993676,0
0.34375,0.49993166,1
0.34375,0.49993166,0
0.3515625,0.49992675,1
0.3515625,0.49992675,0
0.359375,0.49992201,1
0.359375,0.49992201,0
0.3671875,0.49991745,1
0.3671875,0.49991745,0
0.375,0.4999131,1
0.375,0.4999131,0
0.3828125,0.49990892,1
0.3828125,0.49990892,0
0.390625,0.49990502,1
0.390625,0.49990502,0
0.3984375,0.49990132,1
0.3984375,0.49990132,0
0.40625,0.49989787,1
0.40625,0.49989787,0
0.4140625,0.49989465,1
0.4140625,0.49989465,0
0.421875,0.4998917,1
0.421875,0.4998917,0
0.4296875,0.49988899,1
0.4296875,0.49988899,0
0.4375,0.49988657,1
0.4375,0.49988657,0
0.4453125,0.4998844,1
0.4453125,0.4998844,0
0.453125,0.49988252,1
0.453125,0.49988252,0
0.4609375,0.49988091,1
0.4609375,0.49988091,0
0.46875,0.4998796,1
0.46875,0.4998796,0
0.4765625,0.49987859,1
0.4765625,0.49987859,0
0.484375,0.49987784,1
0.484375,0.49987784,0
0.4921875,0.49987742,1
0.4921875,0.49987742,0
0.5,0.49987727,1
0.5,0.49987727,0
0.5078125,0.49987742,1
0.5078125,0.49987742,0
0.515625,0.49987784,1
0.515625,0.49987784,0
0.5234375,0.49987859,1
0.5234375,0.49987859,0
0.53125,0.4998796,1
0.53125,0.4998796,0
0.5390625,0.49988091,1
0.5390625,0.49988091,0
0.546875,0.49988252,1
0.546875,0.49988252,0
0.5546875,0.4998844,1
0.5546875,0.4998844,0
0.5625,0.49988657,1
0.5625,0.49988657,0
0.5703125,0.49988899,1
0.5703125,0.49988899,0
0.578125,0.4998917,1
0.578125,0.4998917,0
0.5859375,0.49989465,1
0.5859375,0.49989465,0
0.59375,0.49989787,1
0.59375,0.49989787,0
0.6015625,0.49990132,1
0.6015625,0.49990132,0
0.609375,0.49990502,1
0.609375,0.49990502,0
0.6171875,0.49990892,1
0.6171875,0.49990892,0
0.625,0.4999131,1
0.625,0.4999131,0
0.6328125,0.49991745,1
0.6328125,0.49991745,0
0.640625,0.49992201,1
0.640625,0.49992201,0
0.6484375,0.49992675,1
0.6484375,0.49992675,0
0.65625,0.49993166,1
0.65625,0.49993166,0
0.6640625,0.49993676,1
0.6640625,0.49993676,0
0.671875,0.499942,1
0.671875,0.499942,0
0.6796875,0.49994737,1
0.6796875,0.49994737,0
0.6875,0.49995288,1
0.6875,0.49995288,0
0.6953125,0.49995852,1
0.6953125,0.49995852,0
0.703125,0.49996424,1
0.703125,0.49996424,0
0.7109375,0.49997008,1
0.7109375,0.49997008,0
0.71875,0.49997595,1
0.71875,0.49997595,0
0.7265625,0.49998191,1
0.7265625,0.49998191,0
0.734375,0.4999879,1
0.734375,0.4999879,0
0.7421875,0.49999395,1
0.7421875,0.49999395,0
0.75,0.5,0
0.75,0.5,1
0,0.50012273,1
0.0078125,0.50012261,1
0,0.50012273,0
0.0078125,0.50012261,0
0.015625,0.50012213,1
0.015625,0.50012213,0
0.0234375,0.50012141,1
0.0234375,0.50012141,0
0.03125,0.5001204,1
0.03125,0.5001204,0
0.0390625,0.50011909,1
0.0390625,0.50011909,0
0.046875,0.50011748,1
0.046875,0.50011748,0
0.0546875,0.50011557,1
0.0546875,0.50011557,0
0.0625,0.50011343,1
0.0625,0.50011343,0
0.0703125,0.50011098,1
0.0703125,0.50011098,0
0.078125,0.5001083,1
0.078125,0.5001083,0
0.0859375,0.50010538,1
0.0859375,0.50010538,0
0.09375,0.50010216,1
0.09375,0.50010216,0
0.1015625,0.50009871,1
0.1015625,0.50009871,0
0.109375,0.50009501,1
0.109375,0.50009501,0
0.1171875,0.50009108,1
0.1171875,0.50009108,0
0.125,0.5000869,1
0.125,0.5000869,0
0.1328125,0.50008255,1
0.1328125,0.50008255,0
0.140625,0.50007802,1
0.140625,0.50007802,0
0.1484375,0.50007325,1
0.1484375,0.50007325,0
0.15625,0.50006831,1
0.15625,0.50006831,0
0.1640625,0.50006324,1
0.1640625,0.50006324,0
0.171875,0.500058,1
0.171875,0.500058,0
0.1796875,0.50005263,1
0.1796875,0.50005263,0
0.1875,0.50004709,1
0.1875,0.50004709,0
0.1953125,0.50004148,1
0.1953125,0.50004148,0
0.203125,0.50003576,1
0.203125,0.50003576,0
0.2109375,0.50002992,1
0.2109375,0.50002992,0
0.21875,0.50002402,1
0.21875,0.50002402,0
0.2265625,0.50001806,1
0.2265625,0.50001806,0
0.234375,0.5000121,1
0.234375,0.5000121,0
0.2421875,0.50000608,1
0.2421875,0.50000608,0
0.7578125,0.50000608,1
0.7578125,0.50000608,0
0.765625,0.5000121,1
0.765625,0.5000121,0
0.7734375,0.50001806,1
0.7734375,0.50001806,0
0.78125,0.50002402,1
0.78125,0.50002402,0
0.7890625,0.50002992,1
0.7890625,0.50002992,0
