"Points:0","Points:1","Points:2"
0.002111704,2.133333,-5.27926e-05
0,2.132755,0
0.002111704,2.133333,5.27926e-05
0.03333334,2.141759,0.0008333334
0.03333334,2.141759,-0.0008333334
0.05929318,2.166667,-0.001482329
0.05929318,2.166667,0.001482329
0.06666667,2.19431,0.001666667
0.06666667,2.19431,-0.001666667
0.06808612,2.2,-0.001702153
0.06808612,2.2,0.001702153
0.06666667,2.203366,-0.001666667
0.06666667,2.203366,0.001666667
0.05094447,2.233333,0.001273612
0.05094447,2.233333,-0.001273612
0.03333334,2.247437,-0.0008333334
0.03333334,2.247437,0.0008333334
0,2.253235,0
1.033333,2.461838,-0.02583333
1.012052,2.466667,0.02530129
1.033333,2.461838,0.02583333
1.012052,2.466667,-0.02530129
1.066667,2.457499,0.02666667
1.066667,2.457499,-0.02666667
1.1,2.456385,0.0275
1.1,2.456385,-0.0275
1.133333,2.458015,0.02833333
1.133333,2.458015,-0.02833333
1.166667,2.461658,0.02916667
1.166667,2.461658,-0.02916667
1.199464,2.466667,-0.02998659
1.199464,2.466667,0.02998659
0.9333333,2.49265,-0.02333333
0.917712,2.5,0.0229428
0.9333333,2.49265,0.02333333
0.917712,2.5,-0.0229428
0.9666666,2.479783,0.02416667
0.9666666,2.479783,-0.02416667
1,2.469477,0.025
1,2.469477,-0.025
1.2,2.466752,0.03
1.2,2.466752,-0.03
1.233333,2.472837,0.03083333
1.233333,2.472837,-0.03083333
1.266667,2.479247,0.03166667
1.266667,2.479247,-0.03166667
1.3,2.485321,0.0325
1.3,2.485321,-0.0325
1.333333,2.490633,0.03333334
1.333333,2.490633,-0.03333334
1.366667,2.494915,0.03416667
1.366667,2.494915,-0.03416667
1.4,2.498155,0.035
1.4,2.498155,-0.035
1.427655,2.5,-0.03569138
1.427655,2.5,0.03569138
1.6,2.499802,-0.04
1.593042,2.5,0.03982604
1.6,2.499802,0.04
1.593042,2.5,-0.03982604
1.633333,2.498878,0.04083333
1.633333,2.498878,-0.04083333
1.666667,2.498113,0.04166667
1.666667,2.498113,-0.04166667
1.7,2.497614,0.0425
1.7,2.497614,-0.0425
1.733333,2.497399,0.04333333
1.733333,2.497399,-0.04333333
1.766667,2.497417,0.04416667
1.766667,2.497417,-0.04416667
1.8,2.497584,0.045
1.8,2.497584,-0.045
1.833333,2.497822,0.04583333
1.833333,2.497822,-0.04583333
1.866667,2.498068,0.04666667
1.866667,2.498068,-0.04666667
1.9,2.498283,0.0475
1.9,2.498283,-0.0475
1.933333,2.498451,0.04833333
1.933333,2.498451,-0.04833333
1.966667,2.498572,0.04916667
1.966667,2.498572,-0.04916667
2,2.498655,0.05
2,2.498655,-0.05
2.033333,2.498714,0.05083333
2.033333,2.498714,-0.05083333
2.066667,2.498759,0.05166667
2.066667,2.498759,-0.05166667
2.1,2.498798,0.0525
2.1,2.498798,-0.0525
2.133333,2.498837,0.05333333
2.133333,2.498837,-0.05333333
2.166667,2.498876,0.05416667
2.166667,2.498876,-0.05416667
2.2,2.498915,0.055
2.2,2.498915,-0.055
2.233333,2.498955,0.05583333
2.233333,2.498955,-0.05583333
2.266667,2.498994,0.05666667
2.266667,2.498994,-0.05666667
2.3,2.499031,0.0575
2.3,2.499031,-0.0575
2.333333,2.499065,0.05833333
2.333333,2.499065,-0.05833333
2.366667,2.499098,0.05916667
2.366667,2.499098,-0.05916667
2.4,2.499128,0.06
2.4,2.499128,-0.06
2.433333,2.499156,0.06083333
2.433333,2.499156,-0.06083333
2.466667,2.499182,0.06166667
2.466667,2.499182,-0.06166667
2.5,2.499207,0.0625
2.5,2.499207,-0.0625
2.533333,2.499231,0.06333333
2.533333,2.499231,-0.06333333
2.566667,2.499253,0.06416667
2.566667,2.499253,-0.06416667
2.6,2.499274,0.065
2.6,2.499274,-0.065
2.633333,2.499293,0.06583333
2.633333,2.499293,-0.06583333
2.666667,2.499312,0.06666667
2.666667,2.499312,-0.06666667
2.7,2.49933,0.0675
2.7,2.49933,-0.0675
2.733333,2.499346,0.06833334
2.733333,2.499346,-0.06833334
2.766667,2.499362,0.06916667
2.766667,2.499362,-0.06916667
2.8,2.499377,0.07
2.8,2.499377,-0.07
2.833333,2.499391,0.07083333
2.833333,2.499391,-0.07083333
2.866667,2.499405,0.07166667
2.866667,2.499405,-0.07166667
2.9,2.499417,0.0725
2.9,2.499417,-0.0725
2.933333,2.499429,0.07333333
2.933333,2.499429,-0.07333333
2.966667,2.499441,0.07416666
2.966667,2.499441,-0.07416666
3,2.499451,0.075
3,2.499451,-0.075
3.033333,2.499461,0.07583334
3.033333,2.499461,-0.07583334
3.066667,2.499471,0.07666667
3.066667,2.499471,-0.07666667
3.1,2.49948,0.0775
3.1,2.49948,-0.0775
3.133333,2.499488,0.07833333
3.133333,2.499488,-0.07833333
3.166667,2.499496,0.07916667
3.166667,2.499496,-0.07916667
3.2,2.499504,0.08
3.2,2.499504,-0.08
3.233333,2.499511,0.08083333
3.233333,2.499511,-0.08083333
3.266667,2.499518,0.08166666
3.266667,2.499518,-0.08166666
3.3,2.499524,0.0825
3.3,2.499524,-0.0825
3.333333,2.49953,0.08333334
3.333333,2.49953,-0.08333334
3.366667,2.499535,0.08416667
3.366667,2.499535,-0.08416667
3.4,2.49954,0.085
3.4,2.49954,-0.085
3.433333,2.499545,0.08583333
3.433333,2.499545,-0.08583333
3.466667,2.499549,0.08666667
3.466667,2.499549,-0.08666667
3.5,2.499553,0.0875
3.5,2.499553,-0.0875
3.533333,2.499557,0.08833333
3.533333,2.499557,-0.08833333
3.566667,2.499561,0.08916666
3.566667,2.499561,-0.08916666
3.6,2.499564,0.09
3.6,2.499564,-0.09
3.633333,2.499567,0.09083334
3.633333,2.499567,-0.09083334
3.666667,2.49957,0.09166667
3.666667,2.49957,-0.09166667
3.7,2.499573,0.0925
3.7,2.499573,-0.0925
3.733333,2.499575,0.09333333
3.733333,2.499575,-0.09333333
3.766667,2.499578,0.09416667
3.766667,2.499578,-0.09416667
3.8,2.49958,0.095
3.8,2.49958,-0.095
3.833333,2.499582,0.09583333
3.833333,2.499582,-0.09583333
3.866667,2.499584,0.09666666
3.866667,2.499584,-0.09666666
3.9,2.499586,0.0975
3.9,2.499586,-0.0975
3.933333,2.499588,0.09833334
3.933333,2.499588,-0.09833334
3.966667,2.49959,0.09916667
3.966667,2.49959,-0.09916667
4,2.499591,0.1
4,2.499591,-0.1
0.8666667,2.524245,-0.02166667
0.8499178,2.533333,0.02124795
0.8666667,2.524245,0.02166667
0.8499178,2.533333,-0.02124795
0.9,2.508323,0.0225
0.9,2.508323,-0.0225
1.433333,2.500381,0.03583333
1.433333,2.500381,-0.03583333
1.466667,2.50158,0.03666667
1.466667,2.50158,-0.03666667
1.5,2.501878,0.0375
1.5,2.501878,-0.0375
1.533333,2.501516,0.03833333
1.533333,2.501516,-0.03833333
1.566667,2.500746,0.03916667
1.566667,2.500746,-0.03916667
0.8,2.559831,-0.02
0.7883874,2.566667,0.01970968
0.8,2.559831,0.02
0.7883874,2.566667,-0.01970968
0.8333333,2.542382,0.02083333
0.8333333,2.542382,-0.02083333
0.7333333,2.597055,-0.01833333
0.7286224,2.6,0.01821556
0.7333333,2.597055,0.01833333
0.7286224,2.6,-0.01821556
0.7666667,2.578932,0.01916667
0.7666667,2.578932,-0.01916667
0.7,2.616125,-0.0175
0.6693517,2.633333,0.01673379
0.7,2.616125,0.0175
0.6693517,2.633333,-0.01673379
0.6333333,2.653432,-0.01583333
0.6098492,2.666667,0.01524623
0.6333333,2.653432,0.01583333
0.6098492,2.666667,-0.01524623
0.6666667,2.635035,0.01666667
0.6666667,2.635035,-0.01666667
0.5666667,2.690412,-0.01416667
0.5505356,2.7,0.01376339
0.5666667,2.690412,0.01416667
0.5505356,2.7,-0.01376339
0.6,2.67254,0.015
0.6,2.67254,-0.015
0.5,2.729089,-0.0125
0.4936154,2.733333,0.01234038
