"Points:0","Points:1","Points:2"
0.06666667,2.439199,-0.001666667
0.04408247,2.466667,0.001102062
0.06666667,2.439199,0.001666667
0.04408247,2.466667,-0.001102062
0.1,2.466586,0.0025
0.1,2.466586,-0.0025
0.1000313,2.466667,-0.002500783
0.1000313,2.466667,0.002500783
0.05921054,2.5,0.001480263
0.05921054,2.5,-0.001480263
0.1,2.466768,-0.0025
0.1,2.466768,0.0025
0.07896287,2.5,0.001974072
0.07896287,2.5,-0.001974072
0.6,2.483113,-0.015
0.5711923,2.5,0.01427981
0.6,2.483113,0.015
0.5711923,2.5,-0.01427981
0.6333333,2.473786,0.01583333
0.6333333,2.473786,-0.01583333
0.6666667,2.471601,0.01666667
0.6666667,2.471601,-0.01666667
0.7,2.473678,0.0175
0.7,2.473678,-0.0175
0.7333333,2.477985,0.01833333
0.7333333,2.477985,-0.01833333
0.7666667,2.483024,0.01916667
0.7666667,2.483024,-0.01916667
0.8,2.487838,0.02
0.8,2.487838,-0.02
0.8333333,2.491861,0.02083333
0.8333333,2.491861,-0.02083333
0.8666667,2.494882,0.02166667
0.8666667,2.494882,-0.02166667
0.9,2.496887,0.0225
0.9,2.496887,-0.0225
0.9333333,2.498018,0.02333333
0.9333333,2.498018,-0.02333333
0.9666666,2.49851,0.02416667
0.9666666,2.49851,-0.02416667
1,2.498631,0.025
1,2.498631,-0.025
1.033333,2.498601,0.02583333
1.033333,2.498601,-0.02583333
1.066667,2.498558,0.02666667
1.066667,2.498558,-0.02666667
1.1,2.498561,0.0275
1.1,2.498561,-0.0275
1.133333,2.498614,0.02833333
1.133333,2.498614,-0.02833333
1.166667,2.498703,0.02916667
1.166667,2.498703,-0.02916667
1.2,2.498809,0.03
1.2,2.498809,-0.03
1.233333,2.498914,0.03083333
1.233333,2.498914,-0.03083333
1.266667,2.499011,0.03166667
1.266667,2.499011,-0.03166667
1.3,2.499095,0.0325
1.3,2.499095,-0.0325
1.333333,2.499168,0.03333334
1.333333,2.499168,-0.03333334
1.366667,2.499231,0.03416667
1.366667,2.499231,-0.03416667
1.4,2.499287,0.035
1.4,2.499287,-0.035
1.433333,2.499336,0.03583333
1.433333,2.499336,-0.03583333
1.466667,2.499381,0.03666667
1.466667,2.499381,-0.03666667
1.5,2.499421,0.0375
1.5,2.499421,-0.0375
1.533333,2.499458,0.03833333
1.533333,2.499458,-0.03833333
1.566667,2.499491,0.03916667
1.566667,2.499491,-0.03916667
1.6,2.499522,0.04
