"Points:0","Points:1","Points:2"
0.18573751,0.0080348384,0
0.18570317,0.0080367187,0.0099999998
0.18573751,0.0080348384,0.0099999998
0.18570317,0.0080367187,0
0.18663047,0.0079864142,0.0099999998
0.18663047,0.0079864142,0
0.18752344,0.0079391841,0.0099999998
0.18752344,0.0079391841,0
0.18841641,0.0078934059,0.0099999998
0.18841641,0.0078934059,0
0.18930937,0.0078481361,0.0099999998
0.18930937,0.0078481361,0
0.19020234,0.0078034489,0.0099999998
0.19020234,0.0078034489,0
0.19109531,0.0077593913,0.0099999998
0.19109531,0.0077593913,0
0.19198827,0.0077158343,0.0099999998
0.19198827,0.0077158343,0
0.19288126,0.0076734978,0.0099999998
0.19288126,0.0076734978,0
0.19377422,0.007632602,0.0099999998
0.19377422,0.007632602,0
0.19466719,0.0075929258,0.0099999998
0.19466719,0.0075929258,0
0.19556016,0.0075548813,0.0099999998
0.19556016,0.0075548813,0
0.19645312,0.0075189271,0.0099999998
0.19645312,0.0075189271,0
0.19734609,0.0074851774,0.0099999998
0.19734609,0.0074851774,0
0.19823906,0.0074536433,0.0099999998
0.19823906,0.0074536433,0
0.19913203,0.00742561,0.0099999998
0.19913203,0.00742561,0
0.20002501,0.0074031954,0.0099999998
0.20002501,0.0074031954,0
0.20091797,0.0073861694,0.0099999998
0.20091797,0.0073861694,0
0.20181094,0.0073748147,0.0099999998
0.20181094,0.0073748147,0
0.20270391,0.007372078,0.0099999998
0.20270391,0.007372078,0
0.20359688,0.0073795984,0.0099999998
0.20359688,0.0073795984,0
0.20448984,0.0074001858,0.0099999998
0.20448984,0.0074001858,0
0.20538281,0.0074355318,0.0099999998
0.20538281,0.0074355318,0
0.20627578,0.0074858028,0.0099999998
0.20627578,0.0074858028,0
0.20716874,0.0075546042,0.0099999998
0.20716874,0.0075546042,0
0.20806172,0.0076427544,0.0099999998
0.20806172,0.0076427544,0
0.20895469,0.0077483417,0.0099999998
0.20895469,0.0077483417,0
0.20984766,0.0078889923,0.0099999998
0.20984766,0.0078889923,0
0.21058108,0.0080367187,0
0.21058108,0.0080367187,0.0099999998
0.17055704,0.0089110537,0
0.17024915,0.0089296876,0.0099999998
0.17055704,0.0089110537,0.0099999998
0.17024915,0.0089296876,0
0.17145,0.0088568153,0.0099999998
0.17145,0.0088568153,0
0.17234297,0.0088035446,0.0099999998
0.17234297,0.0088035446,0
0.17323594,0.0087513849,0.0099999998
0.17323594,0.0087513849,0
0.1741289,0.0086994814,0.0099999998
0.1741289,0.0086994814,0
0.17502187,0.0086476859,0.0099999998
0.17502187,0.0086476859,0
0.17591484,0.008596099,0.0099999998
0.17591484,0.008596099,0
0.17680781,0.0085445074,0.0099999998
0.17680781,0.0085445074,0
0.17770079,0.0084927501,0.0099999998
0.17770079,0.0084927501,0
0.17859375,0.0084409975,0.0099999998
0.17859375,0.0084409975,0
0.17948672,0.0083892783,0.0099999998
0.17948672,0.0083892783,0
0.18037969,0.0083374903,0.0099999998
0.18037969,0.0083374903,0
0.18127266,0.0082860468,0.0099999998
0.18127266,0.0082860468,0
0.18216562,0.008235218,0.0099999998
0.18216562,0.008235218,0
0.18305859,0.0081839645,0.0099999998
0.18305859,0.0081839645,0
0.18395156,0.0081325835,0.0099999998
0.18395156,0.0081325835,0
0.18484454,0.0080831619,0.0099999998
0.18484454,0.0080831619,0
0.21074063,0.0080700479,0.0099999998
0.21074063,0.0080700479,0
0.21163359,0.0082749957,0.0099999998
0.21163359,0.0082749957,0
0.21252656,0.0085151596,0.0099999998
0.21252656,0.0085151596,0
0.21341953,0.0088025564,0.0099999998
0.21341953,0.0088025564,0
0.21374141,0.0089296876,0
0.21374141,0.0089296876,0.0099999998
0.15626954,0.0097825518,0
0.15561756,0.0098226564,0.0099999998
0.15626954,0.0097825518,0.0099999998
0.15561756,0.0098226564,0
0.1571625,0.0097274138,0.0099999998
0.1571625,0.0097274138,0
0.15805547,0.0096732806,0.0099999998
0.15805547,0.0096732806,0
0.15894844,0.0096195079,0.0099999998
0.15894844,0.0096195079,0
0.1598414,0.0095654381,0.0099999998
0.1598414,0.0095654381,0
