"Points:0","Points:1","Points:2"
0.057500988,0.00089296873,0
0.057500988,0.00089296873,0.0099999998
0.057538558,0,0
0.057538558,0,0.0099999998
0.05743888,0.0017859375,0.0099999998
0.05743888,0.0017859375,0
0.057399567,0.0026789063,0.0099999998
0.057399567,0.0026789063,0
0.057374023,0.0035718749,0.0099999998
0.057374023,0.0035718749,0
0.057355259,0.0044648438,0.0099999998
0.057355259,0.0044648438,0
0.057340737,0.0053578126,0.0099999998
0.057340737,0.0053578126,0
0.057328634,0.0062507815,0.0099999998
0.057328634,0.0062507815,0
0.057318177,0.0071437499,0.0099999998
0.057318177,0.0071437499,0
0.057308957,0.0080367187,0.0099999998
0.057308957,0.0080367187,0
0.057300709,0.0089296876,0.0099999998
0.057300709,0.0089296876,0
0.057293251,0.0098226564,0.0099999998
0.057293251,0.0098226564,0
0.057286445,0.010715625,0.0099999998
0.057286445,0.010715625,0
0.057280187,0.011608594,0.0099999998
0.057280187,0.011608594,0
0.057274394,0.012501563,0.0099999998
0.057274394,0.012501563,0
0.057269003,0.013394531,0.0099999998
0.057269003,0.013394531,0
0.057263959,0.0142875,0.0099999998
0.057263959,0.0142875,0
0.057259224,0.015180469,0.0099999998
0.057259224,0.015180469,0
0.057254758,0.016073437,0.0099999998
0.057254758,0.016073437,0
0.057250533,0.016966406,0.0099999998
0.057250533,0.016966406,0
0.057246525,0.017859375,0.0099999998
0.057246525,0.017859375,0
0.05724271,0.018752344,0.0099999998
0.05724271,0.018752344,0
0.057239071,0.019645313,0.0099999998
0.057239071,0.019645313,0
0.057235591,0.020538282,0.0099999998
0.057235591,0.020538282,0
0.057232261,0.02143125,0.0099999998
0.057232261,0.02143125,0
0.057229061,0.022324219,0.0099999998
0.057229061,0.022324219,0
0.057225987,0.023217188,0.0099999998
0.057225987,0.023217188,0
0.057223026,0.024110157,0.0099999998
0.057223026,0.024110157,0
0.057220168,0.025003126,0.0099999998
0.057220168,0.025003126,0
0.057217412,0.025896093,0.0099999998
0.057217412,0.025896093,0
0.057214744,0.026789062,0.0099999998
0.057214744,0.026789062,0
0.057212159,0.027682031,0.0099999998
0.057212159,0.027682031,0
0.057209652,0.028574999,0.0099999998
0.057209652,0.028574999,0
0.057207223,0.029467968,0.0099999998
0.057207223,0.029467968,0
0.057204861,0.030360937,0.0099999998
0.057204861,0.030360937,0
0.057202563,0.031253908,0.0099999998
0.057202563,0.031253908,0
0.057200324,0.032146875,0.0099999998
0.057200324,0.032146875,0
0.057198148,0.033039846,0.0099999998
0.057198148,0.033039846,0
