"Points:0","Points:1","Points:2"
0.1275294,0.00089296873,0.0099999998
0.12769453,0.00043519287,0
0.1275294,0.00089296873,0
0.12769453,0.00043519287,0.0099999998
0.12784067,0,0.0099999998
0.12784067,0,0
0.12680157,0.001767798,0
0.12678318,0.0017859375,0.0099999998
0.12680157,0.001767798,0.0099999998
0.12678318,0.0017859375,0
0.1259086,0.0025450026,0
0.12575087,0.0026789063,0.0099999998
0.1259086,0.0025450026,0.0099999998
0.12575087,0.0026789063,0
0.12501563,0.0032357182,0
0.12452611,0.0035718749,0.0099999998
0.12501563,0.0032357182,0.0099999998
0.12452611,0.0035718749,0
0.12322969,0.0043520206,0
0.12304398,0.0044648438,0.0099999998
0.12322969,0.0043520206,0.0099999998
0.12304398,0.0044648438,0
0.12412266,0.0038493301,0.0099999998
0.12412266,0.0038493301,0
0.12144375,0.005316888,0
0.12136963,0.0053578126,0.0099999998
0.12144375,0.005316888,0.0099999998
0.12136963,0.0053578126,0
0.12233672,0.004859224,0.0099999998
0.12233672,0.004859224,0
0.11965781,0.0061780624,0
0.11950497,0.0062507815,0.0099999998
0.11965781,0.0061780624,0.0099999998
0.11950497,0.0062507815,0
0.12055078,0.0057645976,0.0099999998
0.12055078,0.0057645976,0
0.11787187,0.0069656484,0
0.11742837,0.0071437499,0.0099999998
0.11787187,0.0069656484,0.0099999998
0.11742837,0.0071437499,0
0.11876484,0.0065786042,0.0099999998
0.11876484,0.0065786042,0
0.11519297,0.0079831425,0
0.11495015,0.0080367187,0.0099999998
0.11519297,0.0079831425,0.0099999998
0.11495015,0.0080367187,0
0.11608594,0.0076806848,0.0099999998
0.11608594,0.0076806848,0
0.11697891,0.007323049,0.0099999998
0.11697891,0.007323049,0
0.10804922,0.0089091817,0
0.10795562,0.0089296876,0.0099999998
0.10804922,0.0089091817,0.0099999998
0.10795562,0.0089296876,0
0.10894219,0.0087894807,0.0099999998
0.10894219,0.0087894807,0
0.10983516,0.0087142838,0.0099999998
0.10983516,0.0087142838,0
0.11072812,0.0086824261,0.0099999998
0.11072812,0.0086824261,0
0.1116211,0.0086404216,0.0099999998
0.1116211,0.0086404216,0
0.11251406,0.0085280603,0.0099999998
0.11251406,0.0085280603,0
0.11340703,0.0083527062,0.0099999998
0.11340703,0.0083527062,0
0.1143,0.0081755454,0.0099999998
0.1143,0.0081755454,0
0.10537031,0.009650507,0
0.10475423,0.0098226564,0.0099999998
0.10537031,0.009650507,0.0099999998
0.10475423,0.0098226564,0
0.10626328,0.0093716383,0.0099999998
0.10626328,0.0093716383,0
0.10715625,0.0091001187,0.0099999998
0.10715625,0.0091001187,0
0.099119529,0.010714832,0
0.099114023,0.010715625,0.0099999998
0.099119529,0.010714832,0.0099999998
0.099114023,0.010715625,0
0.1000125,0.010603815,0.0099999998
0.1000125,0.010603815,0
0.10090547,0.010499373,0.0099999998
0.10090547,0.010499373,0
0.10179844,0.010411043,0.0099999998
0.10179844,0.010411043,0
0.1026914,0.010307689,0.0099999998
0.1026914,0.010307689,0
0.10358437,0.010130277,0.0099999998
0.10358437,0.010130277,0
0.10447735,0.0099018253,0.0099999998
0.10447735,0.0099018253,0
0.094654687,0.011567337,0
0.094501905,0.011608594,0.0099999998
0.094654687,0.011567337,0.0099999998
0.094501905,0.011608594,0
0.095547654,0.011354924,0.0099999998
0.095547654,0.011354924,0
0.096440628,0.011160567,0.0099999998
0.096440628,0.011160567,0
0.097333595,0.010988808,0.0099999998
0.097333595,0.010988808,0
0.098226562,0.010839701,0.0099999998
0.098226562,0.010839701,0
0.091975778,0.012296073,0
0.091275595,0.012501563,0.0099999998
0.091975778,0.012296073,0.0099999998
0.091275595,0.012501563,0
0.092868753,0.012043553,0.0099999998
0.092868753,0.012043553,0
0.09376172,0.011800375,0.0099999998
0.09376172,0.011800375,0
0.089296877,0.013110375,0
0.088428207,0.013394531,0.0099999998
0.089296877,0.013110375,0.0099999998
0.088428207,0.013394531,0
0.090189844,0.012828924,0.0099999998
0.090189844,0.012828924,0
0.091082811,0.012560667,0.0099999998
0.091082811,0.012560667,0
0.086617969,0.014020337,0
0.085892089,0.0142875,0.0099999998
0.086617969,0.014020337,0.0099999998
0.085892089,0.0142875,0
0.087510936,0.013705583,0.0099999998
0.087510936,0.013705583,0
0.088403903,0.013403162,0.0099999998
0.088403903,0.013403162,0
0.083939061,0.015035089,0
0.083591342,0.015180469,0.0099999998
0.083939061,0.015035089,0.0099999998
0.083591342,0.015180469,0
0.084832028,0.014688213,0.0099999998
0.084832028,0.014688213,0
0.085725002,0.014352847,0.0099999998
0.085725002,0.014352847,0
0.082153127,0.015767077,0
0.08143729,0.016073437,0.0099999998
0.082153127,0.015767077,0.0099999998
0.08143729,0.016073437,0
0.083046094,0.015403364,0.0099999998
0.083046094,0.015403364,0
0.079474218,0.016949484,0
0.079441845,0.016966406,0.0099999998
0.079474218,0.016949484,0.0099999998
0.079441845,0.016966406,0
0.080367185,0.016543223,0.0099999998
0.080367185,0.016543223,0
0.08126016,0.016154598,0.0099999998
0.08126016,0.016154598,0
0.077688284,0.017786462,0
0.077550694,0.017859375,0.0099999998
0.077688284,0.017786462,0.0099999998
0.077550694,0.017859375,0
0.078581251,0.017367946,0.0099999998
0.078581251,0.017367946,0
0.075902343,0.018660575,0
0.075736292,0.018752344,0.0099999998
0.075902343,0.018660575,0.0099999998
0.075736292,0.018752344,0
0.07679531,0.018226324,0.0099999998
0.07679531,0.018226324,0
