"Points:0","Points:1","Points:2"
0.11131984,0.00089296873,0.0099999998
0.1116211,3.8510178e-05,0
0.11131984,0.00089296873,0
0.1116211,3.8510178e-05,0.0099999998
0.11163511,0,0.0099999998
0.11163511,0,0
0.11072812,0.0015868036,0
0.11052883,0.0017859375,0.0099999998
0.11072812,0.0015868036,0.0099999998
0.11052883,0.0017859375,0
0.10983516,0.0024207884,0
0.10954987,0.0026789063,0.0099999998
0.10983516,0.0024207884,0.0099999998
0.10954987,0.0026789063,0
0.10894219,0.0031934539,0
0.1084458,0.0035718749,0.0099999998
0.10894219,0.0031934539,0.0099999998
0.1084458,0.0035718749,0
0.10715625,0.004454446,0
0.10714184,0.0044648438,0.0099999998
0.10715625,0.004454446,0.0099999998
0.10714184,0.0044648438,0
0.10804922,0.003872287,0.0099999998
0.10804922,0.003872287,0
0.10626328,0.0050075217,0
0.10565623,0.0053578126,0.0099999998
0.10626328,0.0050075217,0.0099999998
0.10565623,0.0053578126,0
0.10447735,0.0059808441,0
0.10392241,0.0062507815,0.0099999998
0.10447735,0.0059808441,0.0099999998
0.10392241,0.0062507815,0
0.10537031,0.0055304491,0.0099999998
0.10537031,0.0055304491,0
0.10179844,0.0071312515,0
0.10176189,0.0071437499,0.0099999998
0.10179844,0.0071312515,0.0099999998
0.10176189,0.0071437499,0
0.1026914,0.0067949565,0.0099999998
0.1026914,0.0067949565,0
0.10358437,0.0064189639,0.0099999998
0.10358437,0.0064189639,0
0.098226562,0.007953261,0
0.097448893,0.0080367187,0.0099999998
0.098226562,0.007953261,0.0099999998
0.097448893,0.0080367187,0
0.099119529,0.0078193592,0.0099999998
0.099119529,0.0078193592,0
0.1000125,0.0076406817,0.0099999998
0.1000125,0.0076406817,0
0.10090547,0.0074131596,0.0099999998
0.10090547,0.0074131596,0
0.09376172,0.0088996068,0
0.093685597,0.0089296876,0.0099999998
0.09376172,0.0088996068,0.0099999998
0.093685597,0.0089296876,0
0.094654687,0.0086012594,0.0099999998
0.094654687,0.0086012594,0
0.095547654,0.0083423555,0.0099999998
0.095547654,0.0083423555,0
0.096440628,0.0081585702,0.0099999998
0.096440628,0.0081585702,0
0.097333595,0.0080492804,0.0099999998
0.097333595,0.0080492804,0
0.091975778,0.0095774056,0
0.091361709,0.0098226564,0.0099999998
0.091975778,0.0095774056,0.0099999998
0.091361709,0.0098226564,0
0.092868753,0.0092294654,0.0099999998
0.092868753,0.0092294654,0
0.089296877,0.010683438,0
0.089235768,0.010715625,0.0099999998
0.089296877,0.010683438,0.0099999998
0.089235768,0.010715625,0
0.090189844,0.010298732,0.0099999998
0.090189844,0.010298732,0
0.091082811,0.0099383034,0.0099999998
0.091082811,0.0099383034,0
0.087510936,0.011589929,0
0.087482803,0.011608594,0.0099999998
0.087510936,0.011589929,0.0099999998
0.087482803,0.011608594,0
0.088403903,0.011112377,0.0099999998
0.088403903,0.011112377,0
0.086617969,0.012115205,0
0.086000904,0.012501563,0.0099999998
0.086617969,0.012115205,0.0099999998
0.086000904,0.012501563,0
0.084832028,0.01318292,0
0.084445037,0.013394531,0.0099999998
0.084832028,0.01318292,0.0099999998
0.084445037,0.013394531,0
0.085725002,0.012685016,0.0099999998
0.085725002,0.012685016,0
0.083046094,0.01406639,0
0.082560614,0.0142875,0.0099999998
0.083046094,0.01406639,0.0099999998
0.082560614,0.0142875,0
0.083939061,0.013663666,0.0099999998
0.083939061,0.013663666,0
0.08126016,0.014875156,0
0.080625497,0.015180469,0.0099999998
0.08126016,0.014875156,0.0099999998
0.080625497,0.015180469,0
0.082153127,0.01447512,0.0099999998
0.082153127,0.01447512,0
0.079474218,0.015755363,0
0.078910947,0.016073437,0.0099999998
0.079474218,0.015755363,0.0099999998
0.078910947,0.016073437,0
0.080367185,0.015311764,0.0099999998
0.080367185,0.015311764,0
0.077688284,0.016773676,0
0.077396795,0.016966406,0.0099999998
0.077688284,0.016773676,0.0099999998
0.077396795,0.016966406,0
0.078581251,0.016267838,0.0099999998
0.078581251,0.016267838,0
0.07679531,0.017343305,0
0.075979315,0.017859375,0.0099999998
0.07679531,0.017343305,0.0099999998
0.075979315,0.017859375,0
0.075009376,0.018487427,0
0.07464084,0.018752344,0.0099999998
0.075009376,0.018487427,0.0099999998
0.07464084,0.018752344,0
0.075902343,0.017914841,0.0099999998
0.075902343,0.017914841,0
0.074116409,0.01911851,0
0.073349163,0.019645313,0.0099999998
0.074116409,0.01911851,0.0099999998
0.073349163,0.019645313,0
0.072330467,0.020355063,0
0.072099596,0.020538282,0.0099999998
0.072330467,0.020355063,0.0099999998
0.072099596,0.020538282,0
0.073223434,0.019741829,0.0099999998
0.073223434,0.019741829,0
0.0714375,0.02103103,0
0.07092198,0.02143125,0.0099999998
0.0714375,0.02103103,0.0099999998
0.07092198,0.02143125,0
0.070544533,0.021731358,0
0.06975472,0.022324219,0.0099999998
0.070544533,0.021731358,0.0099999998
0.06975472,0.022324219,0
0.068758592,0.023075877,0
0.068591855,0.023217188,0.0099999998
0.068758592,0.023075877,0.0099999998
0.068591855,0.023217188,0
0.069651559,0.022409704,0.0099999998
0.069651559,0.022409704,0
0.067865625,0.023790844,0
0.06748379,0.024110157,0.0099999998
0.067865625,0.023790844,0.0099999998
0.06748379,0.024110157,0
0.066972658,0.024529804,0
0.066386722,0.025003126,0.0099999998
0.066972658,0.024529804,0.0099999998
0.066386722,0.025003126,0
0.066079691,0.025260478,0
0.065266535,0.025896093,0.0099999998
0.066079691,0.025260478,0.0099999998
0.065266535,0.025896093,0
0.06429375,0.026655655,0
0.064138606,0.026789062,0.0099999998
0.06429375,0.026655655,0.0099999998
0.064138606,0.026789062,0
0.065186717,0.025964515,0.0099999998
0.065186717,0.025964515,0
0.063400783,0.027375905,0
0.063031986,0.027682031,0.0099999998
0.063400783,0.027375905,0.0099999998
0.063031986,0.027682031,0
0.062507816,0.028106825,0
0.061918464,0.028574999,0.0099999998
0.062507816,0.028106825,0.0099999998
0.061918464,0.028574999,0
0.061614845,0.028825682,0
0.060757902,0.029467968,0.0099999998
0.061614845,0.028825682,0.0099999998
0.060757902,0.029467968,0
0.059828907,0.030147159,0
0.059559952,0.030360937,0.0099999998
0.059828907,0.030147159,0.0099999998
0.059559952,0.030360937,0
0.060721874,0.029497888,0.0099999998
0.060721874,0.029497888,0
