"Points:0","Points:1","Points:2"
0,0.49679244,1
0.03125,0.49685359,1
0,0.49679244,0
0.03125,0.49685359,0
0.0625,0.49703589,1
0.0625,0.49703589,0
0.09375,0.49733171,1
0.09375,0.49733171,0
0.125,0.49772987,1
0.125,0.49772987,0
0.15625,0.49821639,1
0.15625,0.49821639,0
0.1875,0.49877071,1
0.1875,0.49877071,0
0.21875,0.49937379,1
0.21875,0.49937379,0
0.24999982,0.5,0
0.24999982,0.5,1
0.78125,0.49937379,0
0.75000018,0.5,1
0.78125,0.49937379,1
0.75000018,0.5,0
0.8125,0.49877071,1
0.8125,0.49877071,0
0.84375,0.49821639,1
0.84375,0.49821639,0
0.875,0.49772987,1
0.875,0.49772987,0
0.90625,0.49733171,1
0.90625,0.49733171,0
0.9375,0.49703589,1
0.9375,0.49703589,0
0.96875,0.49685359,1
0.96875,0.49685359,0
1,0.49679244,1
1,0.49679244,0
0.25,0.5,1
0.25,0.5,0
0.28125,0.50062627,1
0.28125,0.50062627,0
0.3125,0.50122935,1
0.3125,0.50122935,0
0.34375,0.50178361,1
0.34375,0.50178361,0
0.375,0.50227016,1
0.375,0.50227016,0
0.40625,0.50266826,1
0.40625,0.50266826,0
0.4375,0.50296408,1
0.4375,0.50296408,0
0.46875,0.50314635,1
0.46875,0.50314635,0
0.5,0.5032075,1
0.5,0.5032075,0
0.53125,0.50314635,1
0.53125,0.50314635,0
0.5625,0.50296408,1
0.5625,0.50296408,0
0.59375,0.50266826,1
0.59375,0.50266826,0
0.625,0.50227016,1
0.625,0.50227016,0
0.65625,0.50178361,1
0.65625,0.50178361,0
0.6875,0.50122935,1
0.6875,0.50122935,0
0.71875,0.50062627,1
0.71875,0.50062627,0
0.75,0.5,1
0.75,0.5,0
